Date,Reg,From,To,PIC:number,Type,Landings:number,Aprcs:number,Comment,Dual:number,ActI:number,SimI:number,Sim:number,
5/28/2015,N824MZ,KLGB,KSJC,1.5,AEST,1,0,--,0,0,0,0,0
5/27/2015,N824MZ,KSJC,KLGB,1.5,AEST,1,1,ILS-25,0,0.5,0,0,0
5/26/2015,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
5/25/2015,N824MZ,KPSC,KBFI,1,AEST,1,0,--,0,0,0,0,0
5/23/2015,N824MZ,CYYJ,KPSC,2.3,AEST,3,0,"via KBLI, KBVS",0,0,0,0,0
5/22/2015,N824MZ,KBFI,CYYJ,1,AEST,2,0,via KBVS,0,0,0,0,0
5/22/2015,N824MZ,KSJC,KBFI,3,AEST,1,1,ILS-13R,0,1,0,0,0
5/17/2015,N4242G,KPAE,KPAE,2,8KCAB,7,0,"VIA BVS, ORS, WA09",0,0,0,0,0
5/15/2015,N824MZ,KAPC,KSCJ,0.5,AEST,1,0,--,0,0,0,0,0
5/14/2015,N824MZ,KSJC,KAPC,0.5,AEST,1,0,--,0,0,0,0,0
5/11/2015,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,2,0,0,0
5/9/2015,N4242G,KPAE,KPAE,2.5,8KCAB,10,0,"VIA BVS, ORS",0,0,0,0,0
5/8/2015,N4242G,KPAE,KPAE,2,8KCAB,8,0,VIA BVS,0,0,0,0,0
5/7/2015,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
5/6/2015,N824MZ,KVGT,KSJC,1.7,AEST,1,0,--,0,0,0,0,0
5/4/2015,N824MZ,KBFI,KVGT,4,AEST,2,0,via KRDM,0,0,0,0,0
5/2/2015,N824MZ,CYYJ,KBFI,0.5,AEST,1,0,--,0,0,0,0,0
5/1/2015,N824MZ,KBFI,CYYJ,0.5,AEST,1,0,--,0,0,0,0,0
4/12/2015,N824MZ,KBFI,KBFI,1.7,AEST,1,0,"recurrent trg with J. Lionetti, eng out's etc",0,0,0,0,0
4/9/2015,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
4/7/2015,N824MZ,KBUR,KSJC,1.7,AEST,1,0,--,0,0,0,0,0
4/4/2015,N824MZ,KSJC,KBUR,1.7,AEST,1,0,--,0,0,0,0,0
3/28/2015,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
3/21/2015,ZU-IBK,FYSO,FYSO,1,Z194,1,0,--,0,0,0,0,0
3/20/2015,ZU-IBK,FYSO,FSYO,1,Z194,1,0,--,0,0,0,0,0
3/20/2015,ZS-PSD,FYWE,FYSO,1,C206,1,0,--,0,0,0,0,0
3/19/2015,ZS-PSD,Dundi,FAUP,0.5,C206,1,0,--,0,0,0,0,0
3/17/2015,ZS-PSD,FAGR,FAOH,1.7,C206,1,0,--,0,0,0,0,0
3/16/2015,ZU-IBK,FASI,FASI,0.5,Z194,4,0,--,0,0,0,0,0
3/16/2015,ZS-PSD,FASI,FASI,0.5,C206,4,0,--,0,0,0,0,0
3/1/2015,N4242G,KPAE,KPAE,2,8KCAB,8,0,"OS9x2, CLM",0,0,0,0,0
2/23/2015,N824MZ,CYYJ,KCOE,2,AEST,2,0,BLI,0,0,0,0,0
2/23/2015,N31TT,KCOE,KSJC,0,X-AEST,2,0,"GEG, experimental jet aeorstar, Jim Christy",2,0,0,0,0
2/22/2015,N4242G,KPAE,KPAE,1.5,8KCAB,6,0,AWO,0,0,0,0,0
2/22/2015,N824MZ,KBFI,CYYJ,0.6,AEST,1,0,--,0,0,0,0,0
2/16/2015,N4242G,KPAE,KPAE,2,8KCAB,12,0,BVS,0,0,0,0,0
2/16/2015,N4242G,KPAE,KPAE,1,8KCAB,2,0,AWO,0,0,0,0,0
1/31/2015,N4242G,KBFI,KPAE,0.5,8KCAB,1,0,--,0,0,0,0,0
1/31/2015,N824MZ,KPAE,KBFI,0.5,AEST,1,0,--,0,0,0,0,0
1/1/2015,N4242G,KBFI,KBFI,1.6,8KCAB,10,0,"via PWT, SHN",0,0,0,0,0
12/31/2014,N4242G,KPAE,KBFI,2,8KCAB,12,0,"via BVS, PAE",0,0,0,0,0
12/31/2014,N824MZ,KBFI,KPAE,0.5,AEST,1,0,--,0,0,0,0,0
12/30/2014,N824MZ,KBFI,KBFI,2,AEST,1,6,"PAE ILS-16x3, VOR-16, Hold, BVS RNV-29x2, A. Maritz",0,0,1.8,0,0
12/19/2014,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,1,0,0,0
12/15/2014,N824MZ,KCRQ,KSNA,0.5,AEST,1,0,--,0,0,0,0,0
12/15/2014,N824MZ,KSNA,KSJC,1.6,AEST,1,0,--,0,0,0,0,0
12/14/2014,N824MZ,KVGT,KCRQ,1.1,AEST,1,0,--,0,0,0,0,0
12/13/2014,N824MZ,KSJC,KVGT,2.2,AEST,1,0,via PMD,0,0,0,0,0
12/3/2014,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
11/23/2014,ZS-PSD,FASI,FASI,1,C206,4,0,T&G's at FAHG,0,0,0,0,0
11/22/2014,ZSIWP,FALA,FALA,1.2,C182,2,0,"SA Endorsement checkride, Wayne Forget",0,0,0,0,0
11/8/2014,N4242G,KPAE,KPAE,2.5,8KCAB,15,0,"T&G's @ KSHN, KPWT, 0S9",0,0,0,0,0
11/7/2014,N824MZ,KCOE,KBFI,1.4,AEST,1,0,--,0,0,0,0,0
9/21/2014,N824MZ,CYYJ,KBFI,0.6,AEST,1,0,--,0,0,0,0,0
9/20/2014,N4242G,KPAE,KPAE,1.5,8KCAB,6,0,--,0,0,0,0,0
9/20/2014,N824MZ,KBFI,CYYJ,0.6,AEST,1,0,--,0,0,0,0,0
9/15/2014,N4242G,KPAE,KPAE,1,8KCAB,8,0,AWO TG's,0,0,0,0,0
9/14/2014,N4242G,KPAE,KPAE,2,8KCAB,1,0,fly around Mt Baker,0,0,0,0,0
9/11/2014,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,1,0
9/10/2014,N824MZ,KSJC,KVGT,2,AEST,1,0,--,0,0.2,0,0,0
9/10/2014,N824MZ,KVGT,KSJC,2,AEST,1,0,--,0,0,0,0,0
8/24/2014,N4242G,KPAE,KPAE,1.5,8KCAB,2,0,"langley, concrete",0,0,0,0,0
8/21/2014,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
8/18/2014,N824MZ,KBFI,KSJC,3,AEST,1,1,SJC-ILS-30,0,0,0,0,0
8/10/2014,N4242G,KPAE,KPAE,1.4,8KCAB,6,0,"via AWO, Darrington",0,0,0,0,0
8/9/2014,N824MZ,CYYJ,KBFI,0.6,AEST,1,0,--,0,0,0,0,0
8/8/2014,N824MZ,KBFI,CYYJ,0.9,AEST,2,0,via PAE,0,0,0,0,0
8/7/2014,N824MZ,KSJC,KBFI,2.9,AEST,1,0,--,0,0,0,0,0
8/3/2014,N824MZ,KDPA,KLBF,2.7,AEST,1,0,--,0,0,0,0,0
8/3/2014,N824MZ,KLBF,KPVU,2.8,AEST,1,0,--,0,0,0,0,0
8/3/2014,N824MZ,KPVU,KSJC,3,AEST,1,0,via RTS,0,0,0,0,0
7/28/2014,N824MZ,KOSH,KDPA,0.8,AEST,1,0,--,0,0,0,0,0
7/27/2014,N824MZ,KAPA,KGRI,1.8,AEST,1,0,--,0,0,0,0,0
7/27/2014,N824MZ,KDBQ,KOSH,1.5,AEST,1,0,long hold,0,0,0,0,0
7/27/2014,N824MZ,KGRI,KDBQ,1.9,AEST,1,0,--,0,0,0,0,0
7/26/2014,N4242G,KPAE,KPAE,1,8KCAB,6,0,AWO,0,0,0,0,0
7/22/2014,N824MZ,KASE,KAPA,0.8,AEST,1,1,KAPA ILS35R,0,0.3,0,0,0
7/21/2014,N824MZ,KLGU,KASE,1.5,AEST,1,0,--,0,0,0,0,0
7/21/2014,N824MZ,KBFI,KLGU,2.5,AEST,1,0,--,0,0,0,0,0
7/20/2014,N4242G,W10,KPAE,0.3,8KCAB,1,0,--,0,0,0,0,0
7/19/2014,N4242G,KPAE,W10,0.7,8KCAB,1,0,(W10=Langley),0,0,0,0,0
7/19/2014,N4242G,KPAE,KPAE,1.5,8KCAB,8,0,BVS,0,0,0,0,0
7/18/2014,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,1,0,0,0
7/14/2014,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
7/6/2014,N824MZ,KBFI,KBFI,2,AEST,1,5,"PAE RNAV34, BVS RNAV29x3, HOLD, BFI 1LS13, J Lionetti",0,0,0,0,0
7/2/2014,N4242G,KPAE,KPAE,1.5,8KCAB,8,0,--,0,0,0,0,0
6/25/2014,N824MZ,KSCJ,KBFI,3,AEST,1,0,--,0,1,0,0,0
6/23/2014,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
6/22/2014,N4242G,KPAE,KPAE,1.5,8KCAB,8,0,--,0,0,0,0,0
5/25/2014,ZS-PSD,FAUP,FASI,3,C206,1,0,--,0,0,0,0,0
5/24/2014,ZS-PSD,FYWE,FYKT,1.8,C206,1,0,--,0,0,0,0,0
5/24/2014,ZS-PSD,FYKT,FAUP,1.6,C206,1,0,--,0,0,0,0,0
5/22/2014,ZU-IBJ,FYOO,FYOO,1,Z194,1,0,--,0,0,0,0,0
5/20/2014,ZU-IBJ,Puros,Epupa,1.9,Z194,1,0,--,0,0,0,0,0
5/19/2014,ZU-IBJ,Twyfel.,Puros,1.8,Z194,1,0,--,0,0,0,0,0
5/17/2014,ZU-IBJ,FYSM,FYCC,1,Z194,1,0,--,0,0,0,0,0
5/17/2014,ZU-IBJ,FYSO,FSYO,1,Z194,1,0,--,0,0,0,0,0
5/16/2014,ZU-IBJ,FYSO,FYSO,2,Z194,2,0,--,0,0,0,0,0
5/15/2014,ZU-IBJ,FYSO,FYSO,1,Z194,2,0,Spaarwater,0,0,0,0,0
5/14/2014,ZU-IBL,FYLU,Neuras,1.5,Z194,1,0,--,0,0,0,0,0
5/13/2014,ZS-PSD,Fish R.,FYLU,1.5,C206,1,0,--,0,0,0,0,0
5/12/2014,ZU-IBL,FYKM,L.,1,Z194,1,0,STOPS@ Fish River,0,0,0,0,0
5/11/2014,ZU-IBL,FAKM,Dundi Lodge,3,Z194,2,0,stop Griquastad,0,0,0,0,0
5/10/2014,ZU-IBL,FASI,FAKM,3,Z194,2,0,stop FAKS,0,0,0,0,0
5/9/2014,ZS-PSD,FASI,FASI,0.6,C206,4,0,--,0,0,0,0,0
5/9/2014,ZU-IBL,FASI,FASI,0.6,Z194,4,0,--,0,0,0,0,0
4/19/2014,N824MZ,KTVL,KSJC,0.8,AEST,1,0,--,0,0,0,0,0
4/18/2014,N824MZ,KSJC,KTVL,1,AEST,1,0,--,0,0,0,0,0
4/14/2014,N824MZ,KBUR,KSJC,1.8,AEST,1,2,ILS-30L x 2,0,0,0,0,0
4/13/2014,N824MZ,KSBP,KBUR,0.6,AEST,1,0,--,0,0,0,0,0
4/11/2014,N824MZ,KSJC,KSBP,1.2,AEST,1,0,--,0,0,0,0,0
4/8/2014,N150RC,KCVH,KCVH,1,Z194,1,0,--,0,0,0,0,0
4/7/2014,N824MZ,KVGT,KSJC,1.9,AEST,1,0,--,0,0,0,0,0
4/6/2014,N824MZ,KSGU,KVGT,0.6,AEST,1,0,--,0,0,0,0,0
4/4/2014,N824MZ,KSJC,KSGU,2,AEST,1,0,--,0,0,0,0,0
4/4/2014,N824MZ,KLVK,KSJC,0.6,AEST,1,0,--,0,0,0,0,0
3/22/2014,N4242G,KPAE,KPAE,1.2,8KCAB,8,0,"AWO, BVS",0,0,0,0,0
3/17/2014,N824MZ,KSMO,KLVK,1.4,AEST,1,0,--,0,0,0,0,0
3/14/2014,N824MZ,KSJC,KSMO,1.4,AEST,1,0,--,0,0,0,0,0
3/6/2014,N824MZ,KCRQ,KSJC,1.8,AEST,1,0,--,0,0.2,0,0,0
3/5/2014,N824MZ,KSMO,KCRQ,0.8,AEST,1,1,ILS-25,0,0.2,0,0,0
3/4/2014,N824MZ,KSJC,KSMO,1.4,AEST,1,0,--,0,0,0,0,0
3/3/2014,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
2/28/2014,N4242G,KPAE,KPAE,1,8KCAB,8,0,--,0,0,0,0,0
2/7/2014,N4242G,KPAE,KPAE,2,8KCAB,14,0,--,0,0,0,0,0
2/2/2014,N4242G,KPAE,KPAE,1.9,8KCAB,12,0,--,0,0,0,0,0
2/2/2014,N4242G,KPAE,KPAE,1.2,8KCAB,8,0,--,0,0,0,0,0
1/28/2014,N4242G,KPAE,KPAE,1,8KCAB,8,0,--,0,0,0,0,0
1/26/2014,N4242G,KPAE,KPAE,1,8KCAB,6,0,--,0,0,0,0,0
1/25/2014,N4242G,KPAE,KPAE,1.2,8KCAB,8,0,--,0,0,0,0,0
1/24/2014,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
1/4/2014,N4242G,KPAE,KPAE,1,8KCAB,4,0,--,0,0,0,0,0
12/19/2013,N824MZ,KSNA,KSJC,1.8,AEST,1,1,SJC: ILS-30,0,0,0,0,0
12/18/2013,N824MZ,KSJC,KSNA,1.8,AEST,1,0,--,0,0,0,0,0
12/16/2013,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
12/14/2013,N4242G,KPAE,KPAE,1,8KCAB,8,0,--,0,0,0,0,0
12/8/2013,N4242G,KPAE,KPAE,1.1,8KCAB,5,0,--,0,0,0,0,0
12/8/2013,N4242G,KPAE,KPAE,1.2,8KCAB,3,0,--,0,0,0,0,0
12/7/2013,N4242G,KPAE,KPAE,1,8KCAB,5,0,via OS9,0,0,0,0,0
12/7/2013,N824MZ,KBFI,KBFI,1.8,AEST,1,5,"PAE:ILS-16x2, RNAV-16x2,Hold,BFI:ILS-131x1,J.Lionetti",0,0,0,0,0
11/17/2013,N4242G,KPAE,KPAE,1.2,8KCAB,5,0,to/from AWO,0,0,0,0,0
11/16/2013,N824MZ,KBFI,KBFI,1.8,AEST,2,1,"to/from CYYJ, BFI: ILS-13",0,0.4,0,0,0
10/18/2013,N4242G,KPAE,KPAE,1.5,8KCAB,12,0,--,0,0,0,0,0
10/12/2013,N4242G,KPAE,KPAE,1.2,8KCAB,10,0,--,0,0,0,0,0
9/27/2013,ZS-PSD,FLHP,FLHN,1.8,C206,1,0,--,0,0,0,0,0
9/22/2013,ZS-PSD,FLHN,FLHP,1.8,C206,1,0,--,0,0,0,0,0
9/21/2013,ZS-PSD,FYKM,FLHN,0.8,C206,1,0,--,0,0,0,0,0
9/21/2013,ZS-PSD,Ongava,FYKM,4,C206,2,0,via FYRU,0,0,0,0,0
9/19/2013,ZS-PSD,FYSM,Ongava,1.8,C206,1,0,--,0,0,0,0,0
9/19/2013,ZS-PSD,FYSO,FYSM,1.6,C206,1,0,--,0,0,0,0,0
9/18/2013,ZS-PSD,FYSO,FYWE,0.9,C206,1,0,--,0,0,0,0,0
9/18/2013,ZS-PSD,FYWE,FYSO,0.9,C206,1,0,--,0,0,0,0,0
9/17/2013,ZS-PSD,FYWE,FYSO,0.9,C206,1,0,--,0,0,0,0,0
9/16/2013,ZS-PSD,FAUP,FYWE,3.6,C206,1,0,--,0,0,0,0,0
9/16/2013,ZS-PSD,FASI,FAUP,3.6,C206,1,0,--,0,0,0,0,0
9/15/2013,ZS-PSD,FASI,FASI,0.7,C206,2,0,--,0,0,0,0,0
8/30/2013,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
8/28/2013,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
8/27/2013,N4242G,KPAE,KPAE,1,8KCAB,5,0,--,0,0,0,0,0
8/4/2013,N824MZ,KOSH,KCAK,2,AEST,1,0,--,0,0,0,0,0
8/4/2013,N824MZ,KCAK,KTEB,2,AEST,1,0,--,0,0,0,0,0
8/1/2013,N824MZ,KFAR,KOSH,2,AEST,1,0,--,0,0,0,0,0
7/31/2013,N824MZ,KBFI,KMLS,3,AEST,1,0,--,0,1,0,0,0
7/31/2013,N824MZ,KMLS,KFAR,2,AEST,1,0,--,0,0,0,0,0
7/21/2013,N4242G,KPAE,KPAE,2.5,8KCAB,16,0,"SHN,AWO,  Langley",0,0,0,0,0
7/20/2013,N4242G,KPAE,KPAE,0.8,8KCAB,2,0,AWO,0,0,0,0,0
7/19/2013,N4242G,KPAE,KPAE,1.8,8KCAB,10,0,AWO,0,0,0,0,0
7/15/2013,N824MZ,KBFI,KLVK,3,AEST,1,0,A/P P/T failure,0,0,0,0,0
7/14/2013,N4242G,KPAE,KPAE,2.2,8KCAB,12,0,"Langley, BVS",0,0,0,0,0
7/13/2013,N4242G,KPAE,KPAE,2,8KCAB,9,0,"AWO, BVS",0,0,0,0,0
7/11/2013,N824MZ,KSJC,KBFI,2.8,AEST,1,0,--,0,0,0,0,0
7/8/2013,N824MZ,KBFI,KSJC,2.8,AEST,1,0,--,0,0,0,0,0
7/7/2013,N824MZ,KYYJ,KBFI,0.6,AEST,1,0,--,0,0,0,0,0
7/6/2013,N824MZ,KBFI,KYYJ,0.6,AEST,1,0,--,0,0,0,0,0
7/4/2013,N4242G,KBFI,KBFI,1,8KCAB,10,0,2 flights with pax,0,0,0,0,0
7/3/2013,N4242G,KBFI,KBFI,2.2,8KCAB,14,0,"BVS, Arlingto, Concrete, Darington",0,0,0,0,0
7/2/2013,N4242G,KBFI,KBFI,2,8KCAB,12,0,BVS & Arlinngton,0,0,0,0,0
7/1/2013,N824MZ,KBFI,KBFI,1.6,AEST,2,0,to/from BVS & PAE,0,0,0,0,0
7/1/2013,N4242G,KBVS,KBVS,0,8KCAB,6,0,Check out - Jim Higginson,1.8,0,0,0,0
6/30/2013,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
6/29/2013,N824MZ,KLVK,KLVK,2.3,AEST,1,6,"MCE:ILS30x3, Hold, RNAV-30x2 LVK: ILS-25",0,0,2,0,0
6/29/2013,N824MZ,KLVK,KSJC,0.4,AEST,1,0,--,0,0,0,0,0
6/29/2013,N824MZ,KSJC,KLVK,0.5,AEST,1,0,--,0,0,0,0,0
6/22/2013,N824MZ,KSBA,KSJC,1.1,AEST,1,0,--,0,0,0,0,0
6/21/2013,N824MZ,KSJC,KSBA,1,AEST,1,0,--,0,0,0,0,0
6/17/2013,N824MZ,KJAC,KSJC,3.5,AEST,1,0,--,0,0,0,0,0
6/15/2013,N824MZ,KSJC,KJAC,3.2,AEST,1,0,--,0,0,0,0,0
6/9/2013,N824MZ,KBUR,KSJC,1.5,AEST,1,0,--,0,0,0,0,0
6/7/2013,N824MZ,KLVK,KBUR,2,AEST,2,0,stop at SJC,0,0,0,0,0
5/20/2013,N824MZ,KBFI,KHIO,0.8,AEST,1,0,HIO-RNAV-31,0,0.3,0,0,0
5/20/2013,N824MZ,KHIO,KLVK,2.4,AEST,1,0,--,0,0,0,0,0
5/19/2013,N824MZ,KBFI,KBFI,1.2,AEST,2,0,Stop at CYYJ,0,0,0,0,0
5/17/2013,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,0.3,0,0,0
5/8/2013,N824MZ,KVGT,KLVK,1.5,AEST,1,0,--,0,0,0,0,0
5/5/2013,N824MZ,KBFI,KVGT,4,AEST,2,0,stop at RTS,0,0,0,0,0
5/4/2013,N817Y,KBVS,KBVS,0,M5180C,14,0,Tailwheel Endorsement - Mark Owen,1.5,0,0,0,0
5/3/2013,N817Y,KBVS,KBVS,0,M5180C,8,0,Tailwheel training - Mark Owen,1,0,0,0,0
4/7/2013,N824MZ,KLVK,KLVK,0.5,AEST,1,0,--,0,0,0,0,0
4/7/2013,N163BC,KLVK,KLVK,0,7ECA,8,0,"STOPS@ TCY,",1.5,0,0,0,0
4/6/2013,N163BC,KLVK,KLVK,0,7ECA,15,0,--,1.8,0,0,0,0
3/17/2013,N824MZ,KBUR,KLVK,1.6,AEST,1,0,--,0,0,0,0,0
3/15/2013,N824MZ,KLVK,KBUR,1.4,AEST,1,0,--,0,0,0,0,0
2/18/2013,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,0
2/18/2013,N163BC,KLVK,KLVK,0,7GCBC,16,0,--,1.7,0,0,0,0
2/16/2013,N824MZ,CYYJ,KBFI,0.6,AEST,1,1,BFI: ILS-13R,0,0.3,0,0,0
2/15/2013,N824MZ,KBFI,CYYJ,0.6,AEST,1,0,--,0,0,0,0,0
2/2/2013,N163BC,KLVK,KLVK,0,7GCBC,14,0,--,1.5,0,0,0,0
1/20/2013,N383AC,KLVK,KLVK,0,7ECA,12,0,--,1.5,0,0,0,0
1/19/2013,N824MZ,KLVK,KLVK,3,AEST,2,6,"STOPS@ SJC, :MCE ILS-30x4, RNAV-30, LOC-BC-12, Hold, Track, Trg",0,0,2.5,0,0
1/18/2013,N383AC,KPAO,KPAO,0,7ECA,8,0,--,1,0,0,0,0
1/5/2013,N383AC,KLVK,KLVK,0,7ECA,12,0,--,2,0,0,0,0
1/4/2013,N383AC,KPAO,KPAO,0,7ECA,8,0,--,1,0,0,0,0
1/2/2013,N824MZ,KBFI,KLVK,3,AEST,1,0,--,0,0,0,0,0
11/15/2012,N163BC,KPAO,KPAO,0,7GCBC,8,0,--,1,0,0,0,0
11/2/2012,N163BC,KPAO,KPAO,0,7GCBC,8,0,--,1,0,0,0,0
11/1/2012,N163BC,KPAO,KPAO,0,7GCBC,8,0,--,1,0,0,0,0
9/29/2012,N824MZ,KSJC,KBFI,3,AEST,1,0,--,0,0,0,0,0
9/23/2012,N824MZ,KSAF,KVGT,2,AEST,1,0,--,0,0,0,0,0
9/23/2012,N824MZ,KVGT,KSJC,1.7,AEST,1,0,--,0,0,0,0,0
9/21/2012,N824MZ,KSJC,KPGA,2.8,AEST,1,0,--,0,0,0,0,0
9/21/2012,N824MZ,KPGA,KSAF,1.5,AEST,1,0,--,0,0,0,0,0
9/16/2012,N824MZ,KMFR,KSJC,2.1,AEST,1,0,via Tahoe,0,0,0,0,0
9/14/2012,N824MZ,KSJC,KMFR,1.7,AEST,1,0,--,0,0,0,0,0
9/4/2012,N824MZ,KBFI,KSJC,2.8,AEST,1,0,--,0,0,0,0,0
8/31/2012,N824MZ,KBFI,KBFI,0.8,AEST,2,0,stop SHN,0,0,0,0,0
8/30/2012,N824MZ,KSJC,KLVK,0.5,AEST,1,0,--,0,0,0,0,0
8/30/2012,N824MZ,KLVK,KBFI,2.8,AEST,1,0,--,0,0,0,0,0
8/26/2012,N824MZ,KBFI,KSJC,3.2,AEST,2,0,stop MFR,0,0,0,0,0
8/10/2012,N824MZ,KYYJ,KBFI,0.6,AEST,1,0,--,0,0,0,0,0
8/2/2012,N824MZ,KBFI,KYYJ,0.6,AEST,1,0,flat tire on landing,0,0,0,0,0
7/29/2012,N824MZ,KOSH,KPWK,0.8,AEST,1,0,--,0,0,0,0,0
7/29/2012,N824MZ,KPWK,KELM,2.3,AEST,1,0,--,0,0,0,0,0
7/29/2012,N824MZ,KELM,KBED,1.5,AEST,1,0,--,0,0,0,0,0
7/26/2012,N824MZ,KPIR,KOSH,2.3,AEST,1,0,--,0,0,0,0,0
7/25/2012,N824MZ,KRKS,KPIR,2.3,AEST,1,0,--,0,0,0,0,0
7/25/2012,N824MZ,KSJC,KRKS,3.2,AEST,1,0,--,0,0,0,0,0
7/22/2012,N824MZ,KBFI,KSJC,3,AEST,1,0,--,0,0,0,0,0
7/21/2012,N824MZ,KBFI,KBFI,2.5,AEST,2,6,"STOPS@ PAE, :PAE: ILS-16 x3, RNAV-16 x2, BFI: ILS-13 x1: J.Lionetti",0,0,0,0,0
7/19/2012,N824MZ,KSJC,KBFI,2.9,AEST,1,0,--,0,0,0,0,0
7/14/2012,N824MZ,3S8,KSJC,1.5,AEST,1,0,--,0,0,0,0,0
7/13/2012,N824MZ,KSJC,3S8,1.5,AEST,1,0,--,0,0,0,0,0
7/8/2012,N824MZ,KDWA,KSJC,0.5,AEST,1,0,--,0,0,0,0,0
7/6/2012,N824MZ,KSJC,KDWA,0.5,AEST,1,0,--,0,0,0,0,0
7/5/2012,N824MZ,KDWA,KSJC,0.5,AEST,1,0,--,0,0,0,0,0
7/5/2012,N824MZ,KBFI,KDWA,2.5,AEST,1,0,--,0,0,0,0,0
7/5/2012,N824MZ,KSJC,KSBA,1.5,AEST,1,0,--,0,0,0,0,0
7/5/2012,N824MZ,KSBA,KSJC,1.5,AEST,1,0,--,0,0,0,1.5,0
6/24/2012,ZS-PSD,FLHN,FAPP,3.6,C206,1,0,--,0,0,0,0,0
6/24/2012,ZS-PSD,FAPP,FASI,1.3,C206,1,0,--,0,0,0,0,0
6/23/2012,ZS-PSD,FLHP,FLHN,1.7,C206,1,0,--,0,0,0,0,0
6/18/2012,ZS-PSD,FLHN,FLHP,1.7,C206,1,0,--,0,0,0,0,0
6/17/2012,ZS-PSD,Savute,FBKE,0.8,C206,1,0,--,0,0,0,0,0
6/17/2012,ZS-PSD,FBKE,FLHN,0.4,C206,1,0,--,0,0,0,0,0
6/15/2012,ZS-PSD,FASI,FALA,0.3,C206,1,0,--,0,0,0,0,0
6/15/2012,ZS-PSD,FALA,FBMN,3.5,C206,1,0,--,0,0,0,0,0
6/15/2012,ZS-PSD,FBMN,Savute,0.8,C206,1,0,--,0,0,0,0,0
6/14/2012,ZS-PSD,FASI,FASI,0.3,C206,5,0,--,0,0,0,0,0
6/13/2012,ZS-PSD,FASI,FASI,0.5,C206,8,0,--,0,0,0,0,0
5/25/2012,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1,0,0,0,0
5/25/2012,N824MZ,KLVK,KBFI,3,AEST,1,0,--,0,1,0,0,0
5/25/2012,N824MZ,KSJC,KLVK,0.4,AEST,1,0,--,0,0,0,0,0
5/24/2012,N824MZ,KVGT,KSJC,1.8,AEST,1,0,--,0,0,0,0,0
5/23/2012,N824MZ,KSJC,KVGT,1.6,AEST,1,0,--,0,0,0,0,0
5/22/2012,N824MZ,KLVK,KSJC,0.4,AEST,1,0,--,0,0,0,0,0
5/22/2012,N163BC,KLVK,KLVK,0,7ECA,8,0,--,1,0,0,0,0
5/22/2012,N824MZ,KVGT,KLVK,2,AEST,1,0,--,0,0,0,0,0
5/21/2012,N824MZ,KBFI,KVGT,4,AEST,2,0,--,0,0,0,0,0
5/18/2012,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1,0,0,0,0
5/17/2012,N163BC,KLVK,KLVK,0,7GCBC,8,0,--,1,0,0,0,0
5/15/2012,N163BC,KCVH,KCVH,0,7GCBC,8,0,--,1,0,0,0,0
5/12/2012,N824MZ,KBFI,KBFI,1.6,AEST,2,0,"STOPS@ YYJ,",0,0,0,0,0
5/10/2012,N824MZ,KLVK,KBFI,2.9,AEST,1,0,--,0,0,0,0,0
5/10/2012,N163BC,KLVK,KLVK,0,7GCBC,10,0,--,1,0,0,0,0
5/9/2012,N163BC,KPAO,KPAO,0,7GCBC,10,0,--,1,0,0,0,0
5/8/2012,N163BC,KPAO,KPAO,0,7GCBC,10,0,--,1,0,0,0,0
5/7/2012,N163BC,KPAO,KPAO,0,7GCBC,10,0,--,1,0,0,0,0
5/5/2012,N163BC,KLVK,KLVK,0,7GCBC,10,0,--,2,0,0,0,0
4/30/2012,N824MZ,KBFI,KLVK,2.9,AEST,1,0,--,0,0,0,0,0
4/29/2012,N824MZ,KBFI,KBFI,1.8,AEST,2,0,"STOPS@ YYJ,",0,0,0,0,0
3/31/2012,N824MZ,KBFI,KBFI,1,AEST,2,0,--,0,0,0,0,0
3/29/2012,N163BC,KPAO,KPAO,0,7GCBC,7,0,--,1,0,0,0,0
